"","view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","country_code","stimulus","key_press","stimulus_type","correct","left_object","right_object","activate","box","startTime","endTime","RT","choice","sameSide","samePair","diffPair"
"351","","","RMTStest","8","150536","0.0-8.0",19,"US","","","","","","","","img/box.png","1565385628086","","-1565385441574.51","rightTestButton","R","img/9.png,img/9.png","img/5.png,img/6.png"
"352","","","RMTStest","9","152639","0.0-9.0",19,"US","","","","","","","","img/box.png","1565385629670","","-1565385441055.32","rightTestButton","R","img/4.png,img/4.png","img/11.png,img/7.png"
"353","[{""page_index"":0,""viewing_time"":8060}]","8061","instructions","10","160700","0.0-10.0",19,"US","","","","","","","","","","","","","","",""
"354","","","RMTStrain","11","183139","0.0-11.0",19,"US","","","","","img/c.png","img/d.png","true","img/hatbox.png","1565385641835","1565385662273","","","","",""
"355","","","RMTStrain","12","203425","0.0-12.0",19,"US","","","","","img/o.png","img/o.png","false","img/hatbox.png","1565385662274","1565385682558","","","","",""
"356","","","RMTStrain","13","221914","0.0-13.0",19,"US","","","","","img/l.png","img/m.png","true","img/hatbox.png","1565385682559","1565385701047","","","","",""
"357","","","RMTStrain","14","240879","0.0-14.0",19,"US","","","","","img/a.png","img/a.png","false","img/hatbox.png","1565385701048","1565385720013","","","","",""
"358","[{""page_index"":0,""viewing_time"":4239}]","4239","instructions","15","245118","0.0-15.0",19,"US","","","","","","","","","","","","","","",""
"359","","","RMTStest","16","248581","0.0-16.0",19,"US","","","","","","","","img/hatbox.png","1565385726254","","-1565385441697.095","rightTestButton","L","img/g.png,img/g.png","img/h.png,img/k.png"
"360","","","RMTStest","17","249726","0.0-17.0",19,"US","","","","","","","","img/hatbox.png","1565385727715","","-1565385442013.295","leftTestButton","R","img/j.png,img/j.png","img/b.png,img/e.png"
"361","","","RMTStest","18","251579","0.0-18.0",19,"US","","","","","","","","img/hatbox.png","1565385728860","","-1565385441304.865","rightTestButton","L","img/f.png,img/f.png","img/i.png,img/n.png"
"362","[{""page_index"":0,""viewing_time"":20861},{""page_index"":1,""viewing_time"":39018}]","59880","instructions","0","59891","0.0-0.0",20,"US","","","","","","","","","","","","","","",""
"363","","3680","audio-keyboard-response","1","66046","0.0-1.0",20,"US","sound/letter.wav","81","congruent","true","","","","","","","","","","",""
"364","","","RMTStrain","2","116987","0.0-2.0",20,"US","","","","","img/g.png","img/g.png","true","img/box.png","1568224676956","1568224727894","","","","",""
"365","","","RMTStrain","3","156431","0.0-3.0",20,"US","","","","","img/i.png","img/f.png","false","img/box.png","1568224727895","1568224767338","","","","",""
"366","","","RMTStrain","4","179716","0.0-4.0",20,"US","","","","","img/m.png","img/m.png","true","img/box.png","1568224767339","1568224790623","","","","",""
"367","","","RMTStrain","5","198948","0.0-5.0",20,"US","","","","","img/n.png","img/j.png","false","img/box.png","1568224790624","1568224809855","","","","",""
"368","[{""page_index"":0,""viewing_time"":17035}]","17036","instructions","6","215985","0.0-6.0",20,"US","","","","","","","","","","","","","","",""
"369","","","RMTStest","7","224845","0.0-7.0",20,"US","","","","","","","","img/box.png","1568224828894","","-1568224599732.795","rightTestButton","R","img/e.png,img/e.png","img/h.png,img/o.png"
"370","","","RMTStest","8","226805","0.0-8.0",20,"US","","","","","","","","img/box.png","1568224835753","","-1568224604631.62","leftTestButton","L","img/b.png,img/b.png","img/d.png,img/a.png"
"371","","","RMTStest","9","228320","0.0-9.0",20,"US","","","","","","","","img/box.png","1568224837712","","-1568224605074.94","rightTestButton","R","img/k.png,img/k.png","img/l.png,img/c.png"
"372","[{""page_index"":0,""viewing_time"":8859}]","8859","instructions","10","237181","0.0-10.0",20,"US","","","","","","","","","","","","","","",""
"373","","","RMTStrain","11","262613","0.0-11.0",20,"US","","","","","img/11.png","img/2.png","true","img/hatbox.png","1568224850090","1568224873520","","","","",""
"374","","","RMTStrain","12","281590","0.0-12.0",20,"US","","","","","img/3.png","img/3.png","false","img/hatbox.png","1568224873521","1568224892497","","","","",""
"375","","","RMTStrain","13","301851","0.0-13.0",20,"US","","","","","img/4.png","img/6.png","true","img/hatbox.png","1568224892497","1568224912758","","","","",""
"376","","","RMTStrain","14","321340","0.0-14.0",20,"US","","","","","img/15.png","img/15.png","false","img/hatbox.png","1568224912759","1568224932246","","","","",""
"377","[{""page_index"":0,""viewing_time"":5831}]","5832","instructions","15","327172","0.0-15.0",20,"US","","","","","","","","","","","","","","",""
"378","","","RMTStest","16","332878","0.0-16.0",20,"US","","","","","","","","img/hatbox.png","1568224940080","","-1568224602885.8","rightTestButton","L","img/8.png,img/8.png","img/5.png,img/14.png"
"379","","","RMTStest","17","336937","0.0-17.0",20,"US","","","","","","","","img/hatbox.png","1568224943785","","-1568224602530.915","rightTestButton","L","img/9.png,img/9.png","img/12.png,img/1.png"
"380","","","RMTStest","18","340008","0.0-18.0",20,"US","","","","","","","","img/hatbox.png","1568224947845","","-1568224603520.435","leftTestButton","R","img/10.png,img/10.png","img/13.png,img/7.png"
"381","[{""page_index"":0,""viewing_time"":1017},{""page_index"":1,""viewing_time"":1041}]","2058","instructions","0","2059","0.0-0.0",21,"US","","","","","","","","","","","","","","",""
"382","","4110","audio-keyboard-response","1","8163","0.0-1.0",21,"US","sound/letter.wav","81","congruent","true","","","","","","","","","","",""
"383","","","RMTStrain","2","32048","0.0-2.0",21,"US","","","","","img/4.png","img/4.png","true","img/box.png","1568313263930","1568313287815","","","","",""
"384","","","RMTStrain","3","53885","0.0-3.0",21,"US","","","","","img/8.png","img/15.png","false","img/box.png","1568313287815","1568313309652","","","","",""
"385","","","RMTStrain","4","86267","0.0-4.0",21,"US","","","","","img/12.png","img/12.png","true","img/box.png","1568313309652","1568313342034","","","","",""
"386","","","RMTStrain","5","105192","0.0-5.0",21,"US","","","","","img/3.png","img/14.png","false","img/box.png","1568313342034","1568313360959","","","","",""
"387","[{""page_index"":0,""viewing_time"":3660}]","3660","instructions","6","108852","0.0-6.0",21,"US","","","","","","","","","","","","","","",""
"388","","","RMTStest","7","114076","0.0-7.0",21,"US","","","","","","","","img/box.png","1568313366620","","-1568313251823.565","leftTestButton","L","img/13.png,img/13.png","img/10.png,img/11.png"
"389","","","RMTStest","8","115284","0.0-8.0",21,"US","","","","","","","","img/box.png","1568313369843","","-1568313253838.615","leftTestButton","L","img/6.png,img/6.png","img/7.png,img/1.png"
"390","","","RMTStest","9","116910","0.0-9.0",21,"US","","","","","","","","img/box.png","1568313371051","","-1568313253420.2","rightTestButton","R","img/9.png,img/9.png","img/2.png,img/5.png"
"391","[{""page_index"":0,""viewing_time"":1601}]","1602","instructions","10","118512","0.0-10.0",21,"US","","","","","","","","","","","","","","",""
"392","","","RMTStrain","11","139883","0.0-11.0",21,"US","","","","","img/m.png","img/f.png","true","img/hatbox.png","1568313376280","1568313395650","","","","",""
"393","","","RMTStrain","12","159394","0.0-12.0",21,"US","","","","","img/j.png","img/j.png","false","img/hatbox.png","1568313395650","1568313415161","","","","",""
"394","","","RMTStrain","13","184312","0.0-13.0",21,"US","","","","","img/a.png","img/g.png","true","img/hatbox.png","1568313415161","1568313440079","","","","",""
"395","","","RMTStrain","14","204198","0.0-14.0",21,"US","","","","","img/l.png","img/l.png","false","img/hatbox.png","1568313440079","1568313459965","","","","",""
"396","[{""page_index"":0,""viewing_time"":1703}]","1703","instructions","15","205901","0.0-15.0",21,"US","","","","","","","","","","","","","","",""
"397","","","RMTStest","16","209244","0.0-16.0",21,"US","","","","","","","","img/hatbox.png","1568313463669","","-1568313253703.41","leftTestButton","R","img/o.png,img/o.png","img/n.png,img/i.png"
"398","","","RMTStest","17","210731","0.0-17.0",21,"US","","","","","","","","img/hatbox.png","1568313465012","","-1568313253560.2","rightTestButton","L","img/b.png,img/b.png","img/d.png,img/e.png"
"399","","","RMTStest","18","212094","0.0-18.0",21,"US","","","","","","","","img/hatbox.png","1568313466498","","-1568313253682.42","leftTestButton","R","img/h.png,img/h.png","img/c.png,img/k.png"
"400","[{""page_index"":0,""viewing_time"":1435},{""page_index"":1,""viewing_time"":6032}]","7468","instructions","0","7471","0.0-0.0",22,"US","","","","","","","","","","","","","","",""
"401","","1971","audio-keyboard-response","1","11439","0.0-1.0",22,"US","sound/letter.wav","81","congruent","true","","","","","","","","","","",""
"402","","","RMTStrain","2","33367","0.0-2.0",22,"US","","","","","img/1.png","img/6.png","true","img/box.png","1568314767357","1568314789283","","","","",""
"403","","","RMTStrain","3","52780","0.0-3.0",22,"US","","","","","img/15.png","img/15.png","false","img/box.png","1568314789283","1568314808696","","","","",""
"404","","","RMTStrain","4","71958","0.0-4.0",22,"US","","","","","img/3.png","img/13.png","true","img/box.png","1568314808696","1568314827874","","","","",""
"405","","","RMTStrain","5","91449","0.0-5.0",22,"US","","","","","img/2.png","img/2.png","false","img/box.png","1568314827874","1568314847365","","","","",""
"406","[{""page_index"":0,""viewing_time"":9105}]","9105","instructions","6","100555","0.0-6.0",22,"US","","","","","","","","","","","","","","",""
"407","","","RMTStest","7","104672","0.0-7.0",22,"US","","","","","","","","img/box.png","1568314858474","","-1568314752628.41","rightTestButton","L","img/10.png,img/10.png","img/9.png,img/4.png"
"408","","","RMTStest","8","106013","0.0-8.0",22,"US","","","","","","","","img/box.png","1568314860588","","-1568314753400.95","leftTestButton","R","img/7.png,img/7.png","img/5.png,img/11.png"
"409","","","RMTStest","9","107134","0.0-9.0",22,"US","","","","","","","","img/box.png","1568314861929","","-1568314753620.04","rightTestButton","L","img/8.png,img/8.png","img/14.png,img/12.png"
"410","[{""page_index"":0,""viewing_time"":5465}]","5466","instructions","10","112601","0.0-10.0",22,"US","","","","","","","","","","","","","","",""
"411","","","RMTStrain","11","133570","0.0-11.0",22,"US","","","","","img/a.png","img/a.png","true","img/hatbox.png","1568314870519","1568314889485","","","","",""
"412","","","RMTStrain","12","153131","0.0-12.0",22,"US","","","","","img/k.png","img/o.png","false","img/hatbox.png","1568314889486","1568314909047","","","","",""
"413","","","RMTStrain","13","171537","0.0-13.0",22,"US","","","","","img/b.png","img/b.png","true","img/hatbox.png","1568314909047","1568314927452","","","","",""
"414","","","RMTStrain","14","190699","0.0-14.0",22,"US","","","","","img/j.png","img/l.png","false","img/hatbox.png","1568314927454","1568314946615","","","","",""
"415","[{""page_index"":0,""viewing_time"":1544}]","1544","instructions","15","192243","0.0-15.0",22,"US","","","","","","","","","","","","","","",""
"416","","","RMTStest","16","195353","0.0-16.0",22,"US","","","","","","","","img/hatbox.png","1568314950160","","-1568314753632.24","leftTestButton","L","img/n.png,img/n.png","img/i.png,img/c.png"
"417","","","RMTStest","17","198477","0.0-17.0",22,"US","","","","","","","","img/hatbox.png","1568314951269","","-1568314751617.12","rightTestButton","R","img/g.png,img/g.png","img/m.png,img/e.png"
"418","","","RMTStest","18","200613","0.0-18.0",22,"US","","","","","","","","img/hatbox.png","1568314954393","","-1568314752605.22","rightTestButton","R","img/d.png,img/d.png","img/f.png,img/h.png"
"419","[{""page_index"":0,""viewing_time"":8526},{""page_index"":1,""viewing_time"":284097}]","292624","instructions","0","292625","0.0-0.0",23,"US","","","","","","","","","","","","","","",""
"420","","3141","audio-keyboard-response","1","297986","0.0-1.0",23,"US","sound/letter.wav","81","congruent","true","","","","","","","","","","",""
"421","","","RMTStrain","2","319626","0.0-2.0",23,"US","","","","","img/n.png","img/i.png","true","img/box.png","1568224097305","1568224118942","","","","",""
"422","","","RMTStrain","3","343277","0.0-3.0",23,"US","","","","","img/k.png","img/k.png","false","img/box.png","1568224118943","1568224142594","","","","",""
"423","","","RMTStrain","4","362747","0.0-4.0",23,"US","","","","","img/a.png","img/e.png","true","img/box.png","1568224142595","1568224162064","","","","",""
"424","","","RMTStrain","5","384214","0.0-5.0",23,"US","","","","","img/c.png","img/c.png","false","img/box.png","1568224162065","1568224183531","","","","",""
"425","[{""page_index"":0,""viewing_time"":29079}]","29079","instructions","6","413293","0.0-6.0",23,"US","","","","","","","","","","","","","","",""
"426","","","RMTStest","7","417389","0.0-7.0",23,"US","","","","","","","","img/box.png","1568224214612","","-1568223796295.96","rightTestButton","L","img/d.png,img/d.png","img/o.png,img/b.png"
"427","","","RMTStest","8","418549","0.0-8.0",23,"US","","","","","","","","img/box.png","1568224216706","","-1568223797230.31","leftTestButton","R","img/l.png,img/l.png","img/f.png,img/g.png"
"428","","","RMTStest","9","419565","0.0-9.0",23,"US","","","","","","","","img/box.png","1568224217866","","-1568223797374.5","rightTestButton","L","img/h.png,img/h.png","img/j.png,img/m.png"
"429","[{""page_index"":0,""viewing_time"":2864}]","2864","instructions","10","422429","0.0-10.0",23,"US","","","","","","","","","","","","","","",""
"430","","","RMTStrain","11","443453","0.0-11.0",23,"US","","","","","img/10.png","img/10.png","true","img/hatbox.png","1568224223747","1568224242770","","","","",""
"431","","","RMTStrain","12","467211","0.0-12.0",23,"US","","","","","img/15.png","img/14.png","false","img/hatbox.png","1568224242770","1568224266528","","","","",""
"432","","","RMTStrain","13","522745","0.0-13.0",23,"US","","","","","img/9.png","img/9.png","true","img/hatbox.png","1568224266529","1568224322062","","","","",""
"433","","","RMTStrain","14","543017","0.0-14.0",23,"US","","","","","img/2.png","img/1.png","false","img/hatbox.png","1568224322062","1568224342334","","","","",""
"434","[{""page_index"":0,""viewing_time"":1849}]","1849","instructions","15","544866","0.0-15.0",23,"US","","","","","","","","","","","","","","",""
"435","","","RMTStest","16","547978","0.0-16.0",23,"US","","","","","","","","img/hatbox.png","1568224346184","","-1568223797276.445","rightTestButton","R","img/6.png,img/6.png","img/13.png,img/4.png"
"436","","","RMTStest","17","549418","0.0-17.0",23,"US","","","","","","","","img/hatbox.png","1568224347295","","-1568223796947.425","leftTestButton","L","img/12.png,img/12.png","img/3.png,img/7.png"
"437","","","RMTStest","18","550658","0.0-18.0",23,"US","","","","","","","","img/hatbox.png","1568224348735","","-1568223797147.45","rightTestButton","R","img/8.png,img/8.png","img/11.png,img/5.png"
"438","[{""page_index"":0,""viewing_time"":1446},{""page_index"":1,""viewing_time"":2503}]","3950","instructions","0","3951","0.0-0.0",24,"US","","","","","","","","","","","","","","",""
"439","","821","audio-keyboard-response","1","6812","0.0-1.0",24,"US","sound/letter.wav","81","congruent","true","","","","","","","","","","",""
"440","","","RMTStrain","2","35838","0.0-2.0",24,"US","","","","","img/d.png","img/i.png","true","img/box.png","1568314106683","1568314135706","","","","",""
"441","","","RMTStrain","3","58573","0.0-3.0",24,"US","","","","","img/a.png","img/a.png","false","img/box.png","1568314135707","1568314158442","","","","",""
"442","","","RMTStrain","4","78704","0.0-4.0",24,"US","","","","","img/k.png","img/h.png","true","img/box.png","1568314158442","1568314178572","","","","",""
"443","","","RMTStrain","5","99923","0.0-5.0",24,"US","","","","","img/l.png","img/l.png","false","img/box.png","1568314178573","1568314199792","","","","",""
"444","[{""page_index"":0,""viewing_time"":14288}]","14288","instructions","6","114211","0.0-6.0",24,"US","","","","","","","","","","","","","","",""
"445","","","RMTStest","7","118937","0.0-7.0",24,"US","","","","","","","","img/box.png","1568314216082","","-1568314095861.89","rightTestButton","L","img/b.png,img/b.png","img/j.png,img/e.png"
"446","","","RMTStest","8","121301","0.0-8.0",24,"US","","","","","","","","img/box.png","1568314218806","","-1568314096222.205","rightTestButton","L","img/n.png,img/n.png","img/g.png,img/o.png"
"447","","","RMTStest","9","123622","0.0-9.0",24,"US","","","","","","","","img/box.png","1568314221170","","-1568314096265.125","leftTestButton","R","img/m.png,img/m.png","img/c.png,img/f.png"
"448","[{""page_index"":0,""viewing_time"":17688}]","17688","instructions","10","141310","0.0-10.0",24,"US","","","","","","","","","","","","","","",""
"449","","","RMTStrain","11","166651","0.0-11.0",24,"US","","","","","img/13.png","img/13.png","true","img/hatbox.png","1568314243180","1568314266520","","","","",""
"450","","","RMTStrain","12","185915","0.0-12.0",24,"US","","","","","img/15.png","img/3.png","false","img/hatbox.png","1568314266520","1568314285784","","","","",""
"451","","","RMTStrain","13","205383","0.0-13.0",24,"US","","","","","img/4.png","img/4.png","true","img/hatbox.png","1568314285785","1568314305252","","","","",""
"452","","","RMTStrain","14","225519","0.0-14.0",24,"US","","","","","img/5.png","img/12.png","false","img/hatbox.png","1568314305252","1568314325388","","","","",""
"453","[{""page_index"":0,""viewing_time"":4717}]","4717","instructions","15","230237","0.0-15.0",24,"US","","","","","","","","","","","","","","",""
"454","","","RMTStest","16","234292","0.0-16.0",24,"US","","","","","","","","img/hatbox.png","1568314332108","","-1568314096533.72","rightTestButton","R","img/14.png,img/14.png","img/9.png,img/8.png"
"455","","","RMTStest","17","235432","0.0-17.0",24,"US","","","","","","","","img/hatbox.png","1568314334161","","-1568314097446.655","leftTestButton","L","img/7.png,img/7.png","img/11.png,img/10.png"
"456","","","RMTStest","18","236561","0.0-18.0",24,"US","","","","","","","","img/hatbox.png","1568314335301","","-1568314097457.655","rightTestButton","R","img/1.png,img/1.png","img/2.png,img/6.png"
"457","[{""page_index"":0,""viewing_time"":4237},{""page_index"":1,""viewing_time"":5762}]","9999","instructions","0","10000","0.0-0.0",25,"US","","","","","","","","","","","","","","",""
"458","","2789","audio-keyboard-response","1","14791","0.0-1.0",25,"US","sound/letter.wav","81","congruent","true","","","","","","","","","","",""
"459","","","RMTStrain","2","40551","0.0-2.0",25,"US","","","","","img/h.png","img/l.png","true","img/box.png","1568596542214","1568596567973","","","","",""
"460","","","RMTStrain","3","60110","0.0-3.0",25,"US","","","","","img/o.png","img/o.png","false","img/box.png","1568596567974","1568596587532","","","","",""
"461","","","RMTStrain","4","78818","0.0-4.0",25,"US","","","","","img/k.png","img/c.png","true","img/box.png","1568596587532","1568596606240","","","","",""
"462","","","RMTStrain","5","97436","0.0-5.0",25,"US","","","","","img/a.png","img/a.png","false","img/box.png","1568596606240","1568596624858","","","","",""
"463","[{""page_index"":0,""viewing_time"":1597}]","1598","instructions","6","99034","0.0-6.0",25,"US","","","","","","","","","","","","","","",""
"464","","","RMTStest","7","102704","0.0-7.0",25,"US","","","","","","","","img/box.png","1568596628457","","-1568596523104.235","rightTestButton","L","img/j.png,img/j.png","img/b.png,img/g.png"
"465","","","RMTStest","8","104099","0.0-8.0",25,"US","","","","","","","","img/box.png","1568596630126","","-1568596523377.625","leftTestButton","R","img/d.png,img/d.png","img/m.png,img/f.png"
"466","","","RMTStest","9","105189","0.0-9.0",25,"US","","","","","","","","img/box.png","1568596631521","","-1568596523682.79","leftTestButton","R","img/n.png,img/n.png","img/i.png,img/e.png"
"467","[{""page_index"":0,""viewing_time"":2165}]","2165","instructions","10","107354","0.0-10.0",25,"US","","","","","","","","","","","","","","",""
"468","","","RMTStrain","11","128093","0.0-11.0",25,"US","","","","","img/9.png","img/9.png","true","img/hatbox.png","1568596636778","1568596655515","","","","",""
"469","","","RMTStrain","12","146661","0.0-12.0",25,"US","","","","","img/5.png","img/10.png","false","img/hatbox.png","1568596655515","1568596674083","","","","",""
"470","","","RMTStrain","13","169277","0.0-13.0",25,"US","","","","","img/4.png","img/4.png","true","img/hatbox.png","1568596674083","1568596696699","","","","",""
"471","","","RMTStrain","14","187491","0.0-14.0",25,"US","","","","","img/13.png","img/3.png","false","img/hatbox.png","1568596696699","1568596714913","","","","",""
"472","[{""page_index"":0,""viewing_time"":5556}]","5556","instructions","15","193047","0.0-15.0",25,"US","","","","","","","","","","","","","","",""
"473","","","RMTStest","16","196199","0.0-16.0",25,"US","","","","","","","","img/hatbox.png","1568596722471","","-1568596523622.545","rightTestButton","R","img/15.png,img/15.png","img/6.png,img/2.png"
"474","","","RMTStest","17","197865","0.0-17.0",25,"US","","","","","","","","img/hatbox.png","1568596723621","","-1568596523106.73","leftTestButton","L","img/11.png,img/11.png","img/7.png,img/1.png"
"475","","","RMTStest","18","198899","0.0-18.0",25,"US","","","","","","","","img/hatbox.png","1568596725287","","-1568596523738.765","leftTestButton","L","img/12.png,img/12.png","img/8.png,img/14.png"
"476","[{""page_index"":0,""viewing_time"":2451},{""page_index"":1,""viewing_time"":1201}]","3653","instructions","0","3655","0.0-0.0",26,"US","","","","","","","","","","","","","","",""
"477","","7123","audio-keyboard-response","1","12785","0.0-1.0",26,"US","sound/letter.wav","81","congruent","true","","","","","","","","","","",""
"478","","","RMTStrain","2","37984","0.0-2.0",26,"US","","","","","img/12.png","img/12.png","true","img/box.png","1568316006245","1568316031443","","","","",""
"479","","","RMTStrain","3","62577","0.0-3.0",26,"US","","","","","img/5.png","img/7.png","false","img/box.png","1568316031443","1568316056036","","","","",""
"480","","","RMTStrain","4","81131","0.0-4.0",26,"US","","","","","img/9.png","img/9.png","true","img/box.png","1568316056036","1568316074590","","","","",""
"481","","","RMTStrain","5","99829","0.0-5.0",26,"US","","","","","img/4.png","img/6.png","false","img/box.png","1568316074590","1568316093288","","","","",""
"482","[{""page_index"":0,""viewing_time"":8579}]","8579","instructions","6","108410","0.0-6.0",26,"US","","","","","","","","","","","","","","",""
"483","","","RMTStest","7","115369","0.0-7.0",26,"US","","","","","","","","img/box.png","1568316103870","","-1568315985409.375","leftTestButton","L","img/1.png,img/1.png","img/15.png,img/3.png"
"484","","","RMTStest","8","117960","0.0-8.0",26,"US","","","","","","","","img/box.png","1568316108829","","-1568315987777.305","rightTestButton","R","img/2.png,img/2.png","img/10.png,img/13.png"
"485","","","RMTStest","9","119536","0.0-9.0",26,"US","","","","","","","","img/box.png","1568316111419","","-1568315988791.575","leftTestButton","L","img/11.png,img/11.png","img/14.png,img/8.png"
"486","[{""page_index"":0,""viewing_time"":1881}]","1882","instructions","10","121418","0.0-10.0",26,"US","","","","","","","","","","","","","","",""
"487","","","RMTStrain","11","142622","0.0-11.0",26,"US","","","","","img/i.png","img/d.png","true","img/hatbox.png","1568316116880","1568316136081","","","","",""
"488","","","RMTStrain","12","161312","0.0-12.0",26,"US","","","","","img/m.png","img/m.png","false","img/hatbox.png","1568316136081","1568316154771","","","","",""
"489","","","RMTStrain","13","180100","0.0-13.0",26,"US","","","","","img/h.png","img/g.png","true","img/hatbox.png","1568316154771","1568316173559","","","","",""
"490","","","RMTStrain","14","201430","0.0-14.0",26,"US","","","","","img/j.png","img/j.png","false","img/hatbox.png","1568316173560","1568316194889","","","","",""
"491","[{""page_index"":0,""viewing_time"":1445}]","1446","instructions","15","202877","0.0-15.0",26,"US","","","","","","","","","","","","","","",""
"492","","","RMTStest","16","207324","0.0-16.0",26,"US","","","","","","","","img/hatbox.png","1568316198342","","-1568315987929.35","leftTestButton","R","img/k.png,img/k.png","img/a.png,img/n.png"
"493","","","RMTStest","17","209084","0.0-17.0",26,"US","","","","","","","","img/hatbox.png","1568316200783","","-1568315988610.595","leftTestButton","R","img/b.png,img/b.png","img/c.png,img/e.png"
"494","","","RMTStest","18","211483","0.0-18.0",26,"US","","","","","","","","img/hatbox.png","1568316202543","","-1568315987971.335","rightTestButton","L","img/f.png,img/f.png","img/o.png,img/l.png"
"495","[{""page_index"":0,""viewing_time"":195359},{""page_index"":1,""viewing_time"":17137}]","212498","instructions","0","212499","0.0-0.0",27,"US","","","","","","","","","","","","","","",""
"496","","3814","audio-keyboard-response","1","218473","0.0-1.0",27,"US","sound/letter.wav","81","congruent","true","","","","","","","","","","",""
"497","","","RMTStrain","2","251539","0.0-2.0",27,"US","","","","","img/c.png","img/c.png","true","img/box.png","1568313462901","1568313495965","","","","",""
"498","","","RMTStrain","3","273216","0.0-3.0",27,"US","","","","","img/b.png","img/d.png","false","img/box.png","1568313495966","1568313517642","","","","",""
"499","","","RMTStrain","4","294144","0.0-4.0",27,"US","","","","","img/h.png","img/h.png","true","img/box.png","1568313517642","1568313538570","","","","",""
"500","","","RMTStrain","5","331477","0.0-5.0",27,"US","","","","","img/k.png","img/f.png","false","img/box.png","1568313538570","1568313575903","","","","",""
"501","[{""page_index"":0,""viewing_time"":5936}]","5937","instructions","6","337414","0.0-6.0",27,"US","","","","","","","","","","","","","","",""
"502","","","RMTStest","7","341281","0.0-7.0",27,"US","","","","","","","","img/box.png","1568313583844","","-1568313236010.995","rightTestButton","R","img/o.png,img/o.png","img/j.png,img/i.png"
"503","","","RMTStest","8","342320","0.0-8.0",27,"US","","","","","","","","img/box.png","1568313585707","","-1568313236834.56","rightTestButton","R","img/l.png,img/l.png","img/n.png,img/e.png"
"504","","","RMTStest","9","343703","0.0-9.0",27,"US","","","","","","","","img/box.png","1568313586746","","-1568313236490.35","leftTestButton","L","img/g.png,img/g.png","img/a.png,img/m.png"
"505","[{""page_index"":0,""viewing_time"":14729}]","14729","instructions","10","358432","0.0-10.0",27,"US","","","","","","","","","","","","","","",""
"506","","","RMTStrain","11","379607","0.0-11.0",27,"US","","","","","img/5.png","img/12.png","true","img/hatbox.png","1568313604859","1568313624033","","","","",""
"507","","","RMTStrain","12","401649","0.0-12.0",27,"US","","","","","img/1.png","img/1.png","false","img/hatbox.png","1568313624033","1568313646075","","","","",""
"508","","","RMTStrain","13","461403","0.0-13.0",27,"US","","","","","img/6.png","img/14.png","true","img/hatbox.png","1568313646075","1568313705829","","","","",""
"509","","","RMTStrain","14","480135","0.0-14.0",27,"US","","","","","img/8.png","img/8.png","false","img/hatbox.png","1568313705830","1568313724561","","","","",""
"510","[{""page_index"":0,""viewing_time"":1845}]","1845","instructions","15","481981","0.0-15.0",27,"US","","","","","","","","","","","","","","",""
"511","","","RMTStest","16","485099","0.0-16.0",27,"US","","","","","","","","img/hatbox.png","1568313728411","","-1568313236763.46","rightTestButton","L","img/9.png,img/9.png","img/7.png,img/3.png"
"512","","","RMTStest","17","486457","0.0-17.0",27,"US","","","","","","","","img/hatbox.png","1568313729525","","-1568313236519.265","leftTestButton","R","img/2.png,img/2.png","img/15.png,img/11.png"
"513","","","RMTStest","18","488873","0.0-18.0",27,"US","","","","","","","","img/hatbox.png","1568313730883","","-1568313235461.3","rightTestButton","L","img/13.png,img/13.png","img/10.png,img/4.png"
"514","[{""page_index"":0,""viewing_time"":6285},{""page_index"":1,""viewing_time"":18207}]","24493","instructions","0","24497","0.0-0.0",28,"US","","","","","","","","","","","","","","",""
"515","","4051","audio-keyboard-response","1","30675","0.0-1.0",28,"US","sound/letter.wav","81","congruent","true","","","","","","","","","","",""
"516","","","RMTStrain","2","50585","0.0-2.0",28,"US","","","","","img/3.png","img/3.png","true","img/box.png","1568597064947","1568597084855","","","","",""
"517","","","RMTStrain","3","70959","0.0-3.0",28,"US","","","","","img/10.png","img/12.png","false","img/box.png","1568597084856","1568597105230","","","","",""
"518","","","RMTStrain","4","89775","0.0-4.0",28,"US","","","","","img/8.png","img/8.png","true","img/box.png","1568597105230","1568597124046","","","","",""
"519","","","RMTStrain","5","108307","0.0-5.0",28,"US","","","","","img/1.png","img/4.png","false","img/box.png","1568597124046","1568597142578","","","","",""
"520","[{""page_index"":0,""viewing_time"":6026}]","6026","instructions","6","114333","0.0-6.0",28,"US","","","","","","","","","","","","","","",""
"521","","","RMTStest","7","120006","0.0-7.0",28,"US","","","","","","","","img/box.png","1568597150605","","-1568597029916.355","leftTestButton","L","img/9.png,img/9.png","img/11.png,img/7.png"
"522","","","RMTStest","8","121805","0.0-8.0",28,"US","","","","","","","","img/box.png","1568597154277","","-1568597031788.75","rightTestButton","R","img/2.png,img/2.png","img/13.png,img/15.png"
"523","","","RMTStest","9","123717","0.0-9.0",28,"US","","","","","","","","img/box.png","1568597156076","","-1568597031675.78","leftTestButton","L","img/5.png,img/5.png","img/14.png,img/6.png"
"524","[{""page_index"":0,""viewing_time"":3295}]","3295","instructions","10","127013","0.0-10.0",28,"US","","","","","","","","","","","","","","",""
"525","","","RMTStrain","11","148173","0.0-11.0",28,"US","","","","","img/n.png","img/o.png","true","img/hatbox.png","1568597163285","1568597182444","","","","",""
